id,title,artist,year,genre,style,master_id,release_country,labels,format,rating,have,want,url,image_url
5522861,Solo Piano,Philip Glass,2014,Classical,Contemporary,33280,Europe,"Music On Vinyl, Sony Music","LP, Album, Reissue",4.66,1246,501,https://www.discogs.com/release/5522861-Philip-Glass-Solo-Piano,https://i.discogs.com/piROGqysUJUinmIJgh3npqV7bkNg3hDbzvevq8FhrTs/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTU1MjI4/NjEtMTM5NTU5NTM4/MC04ODkwLmpwZWc.jpeg
14031349,Fear And Loathing In Las Vegas (Music From The Motion Picture),Various,2019,"Rock, Stage & Screen","Soundtrack, Psychedelic Rock, Classic Rock",101832,Europe,"Music On Vinyl, Universal Music","LP, Compilation, LP, Single Sided, Compilation, Etched, Limited Edition, Numbered, Reissue",4.76,1296,544,https://www.discogs.com/release/14031349-Various-Fear-And-Loathing-In-Las-Vegas-Music-From-The-Motion-Picture,https://i.discogs.com/dJ640EGwUCcFi2TYmQ_7ToqHdon55iHCqHhF-nN37VE/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE0MDMx/MzQ5LTE1NjY0NjU4/NDAtODAyOC5qcGVn.jpeg
11054595,Collected,The Velvet Underground,2017,Rock,"Alternative Rock, Psychedelic Rock, Blues Rock, Acid Rock",1257651,Europe,"Music On Vinyl, Universal Music","LP, Compilation, Limited Edition, Numbered, Reissue",4.6,824,150,https://www.discogs.com/release/11054595-The-Velvet-Underground-Collected,https://i.discogs.com/PkZinETGfzwpTrfOoShsob110BNYhowYMBCBlPfVNmQ/rs:fit/g:sm/q:90/h:600/w:598/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTExMDU0/NTk1LTE1MDkyMDQx/OTgtNDM1MS5qcGVn.jpeg
5056475,Music At Twilight,Andre Silvano And His Orchestra,0,Classical,N/A,565103,N/A,Musical Masterpiece Society,LP,5.0,48,N/A,https://www.discogs.com/release/5056475-Andre-Silvano-And-His-Orchestra-Music-At-Twilight,https://i.discogs.com/yiA8JfbD9X83EbZHDaTPOn_jxt7q44Bsk9febW-Jm7M/rs:fit/g:sm/q:90/h:454/w:443/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTUwNTY0/NzUtMTQ1NTgxMTc5/My0yNDc2LmpwZWc.jpeg
902238,The Great Sidney Bechet,Sidney Bechet,0,"Jazz, Blues","Swing, Easy Listening",885297,France,Musidisc,"LP, Compilation, Reissue, Stereo",3.82,341,7,https://www.discogs.com/release/902238-Sidney-Bechet-The-Great-Sidney-Bechet,https://i.discogs.com/k9zritZfsQATn4jqQrBchQ2w1avjFFlKR2TOSbTXeo8/rs:fit/g:sm/q:90/h:596/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTkwMjIz/OC0xMzc5MzU1NjY2/LTQ3MTguanBlZw.jpeg
1444111,Le Roi Du Rock,Chuck Berry,0,Rock,Rock & Roll,882223,France,Musidisc,"LP, Compilation, Reissue",3.73,1018,10,https://www.discogs.com/release/1444111-Chuck-Berry-Le-Roi-Du-Rock,https://i.discogs.com/gzRZX-b_Z0F-JYTJkwm69p0B_5RDRW6Pl82I3n3lJg8/rs:fit/g:sm/q:90/h:600/w:599/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE0NDQx/MTEtMTQ0MTYxOTI4/My0xMjUzLmpwZWc.jpeg
609481,The Songbook,Joan Baez,1977,Rock,Folk Rock,1717399,France,"Musidisc, Vanguard, Vanguard, Vanguard, Vanguard","LP, Compilation, Stereo, ",3.8,799,23,https://www.discogs.com/release/609481-Joan-Baez-The-Songbook,https://i.discogs.com/liAo6yknn_nIA1wNWk-LDM_DDSuQeEAAV6csGE7MUIk/rs:fit/g:sm/q:90/h:600/w:594/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTYwOTQ4/MS0xNDg2MTMyOTE5/LTM2NTMuanBlZw.jpeg
8465720,Play,Moby,2016,Electronic,"Breakbeat, Leftfield, Downtempo, Trip Hop",82202,Europe,"Mute, BMG","LP, Album, Limited Edition, Reissue",4.71,10347,3699,https://www.discogs.com/release/8465720-Moby-Play,https://i.discogs.com/ASPPf9jVqyQzMdJuVpjXOwvqNOU_lR0PjlqdcqJ1XKw/rs:fit/g:sm/q:90/h:600/w:597/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTg0NjU3/MjAtMTUwMDYzNDkx/OS05Mjc2LmpwZWc.jpeg
12510809,One Trick Pony,Kiddy Smile,2018,Electronic,Deep House,1421532,France,Neverbeener Records,"LP, 45 RPM, Album",4.33,153,54,https://www.discogs.com/release/12510809-Kiddy-Smile-One-Trick-Pony,https://i.discogs.com/nWC4DIn4LLKDpSgsat_RzM-nRX4zCvJjHAWSTIvcYCI/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEyNTEw/ODA5LTE1MzY3MDAw/NTMtNzYxOC5wbmc.jpeg
628980,Creature Funk,Puppetmastaz,2003,"Electronic, Hip Hop","Thug Rap, Grime, Synth-pop",38726,Germany,"New Noise, Labels","LP, Album",4.14,202,297,https://www.discogs.com/release/628980-Puppetmastaz-Creature-Funk,https://i.discogs.com/Hm4VD4yZ4n6Jc-liWAr-yK1sRvk0nMzBmZQ5Ex9G_EI/rs:fit/g:sm/q:90/h:594/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTYyODk4/MC0xNjc3MzQwNTYy/LTkzMDQuanBlZw.jpeg
21723940,Fragments,Bonobo,2022,Electronic,"Deep House, Electro, House, Downtempo",2460070,Europe,Ninja Tune,"LP, Album",4.47,2381,331,https://www.discogs.com/release/21723940-Bonobo-Fragments,https://i.discogs.com/YxJw7kV1EYX6xtXSVR7tRjwA_Qw-_LyO0TLwUuU2mvM/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIxNzIz/OTQwLTE3MzQyNzUz/MzMtNTYyMi5qcGVn.jpeg
27947319,Dial 'M' For Monkey,Bonobo,2023,Electronic,"Downtempo, Trip Hop",17010,UK,Ninja Tune,"LP, Album, Limited Edition, Reissue",4.75,835,131,https://www.discogs.com/release/27947319-Bonobo-Dial-M-For-Monkey,https://i.discogs.com/LmbLDYiAC0Z5A_JBCk6fzZGiYdv1fOK6-04ALDHLjmc/rs:fit/g:sm/q:90/h:597/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI3OTQ3/MzE5LTE2OTc2MzU3/NDAtMzkwMi5qcGVn.jpeg
28543228,Some Of My Best Friends Are DJ's,Kid Koala,2023,Hip Hop,"Instrumental, Cut-up/DJ",14202,UK,Ninja Tune,"LP, Album, Repress",4.6,162,31,https://www.discogs.com/release/28543228-Kid-Koala-Some-Of-My-Best-Friends-Are-DJs,https://i.discogs.com/HzoQNIKukO1dY5PyT0x6Q37MLpDW5-xyoEk98cTMN9U/rs:fit/g:sm/q:90/h:590/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI4NTQz/MjI4LTE2OTc3NDY4/NjEtMTUxMC5qcGVn.jpeg
24606761,Two,Miss Kittin & The Hacker,2022,Electronic,"Techno, Electro",38701,Europe,Nobody's Bizzness,"LP, Album, Reissue",4.77,217,105,https://www.discogs.com/release/24606761-Miss-Kittin-And-The-Hacker-Two,https://i.discogs.com/yUV4JFTvkb85eb63XA9b5LhxJhLK_BVbe98WfSWAR-k/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI0NjA2/NzYxLTE2NjM5NDE3/MTYtNjY1NC5qcGVn.jpeg
13501970,Dark Stars,Noir Music,2019,Electronic,Techno,N/A,Denmark,Noir Music,"12""",4.6,48,23,https://www.discogs.com/release/13501970-Noir-Music-Dark-Stars,https://i.discogs.com/z3HCjEdcQivWMkg-tG1CHXQnbAG1HCkqvS6Z2YUEEvQ/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEzNTAx/OTcwLTE1NTY1MTgx/NDItNjgyNi5qcGVn.jpeg
10548200,Escape,Tone Depth,2017,Electronic,"Techno, Tech House",N/A,Germany,Noir Music,"12"", EP",4.75,58,32,https://www.discogs.com/release/10548200-Tone-Depth-Escape,https://i.discogs.com/l2WIUrgeqdEvMtkC_ARMiPXnNRiT9BuSAR7AzcLkAFM/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwNTQ4/MjAwLTE1MDA2MTY5/NTUtNDk3MS5qcGVn.jpeg
12339388,Revolved,K.A.L.I.L.,2018,Electronic,"Tech House, Techno",N/A,Denmark,Noir Music,"12"", 45 RPM",4.17,52,13,https://www.discogs.com/release/12339388-KALIL-Revolved,https://i.discogs.com/IeArHtf8Qmss2JIF2Aw-4zWenE8RWWqY5AMds0_-rM0/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEyMzM5/Mzg4LTE1MzY0OTk1/OTUtOTA4Ny5qcGVn.jpeg
12933541,The Fuzz ,Thomas Schumacher,2018,Electronic,"Techno, Acid",1558681,Denmark,Noir Music,"12""",4.54,211,90,https://www.discogs.com/release/12933541-Thomas-Schumacher-The-Fuzz-,https://i.discogs.com/Ei3IVEtDL-jbZ2Mr4oVtPRBTETtcaNbG8zJRL-oljVE/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEyOTMz/NTQxLTE3MzQ4NjU4/ODAtNzM5NS5qcGVn.jpeg
13212147,Berlin Beauty ,Victor Ruiz (2),2019,Electronic,Techno,N/A,Denmark,Noir Music,"12"", 33 ⅓ RPM, EP",4.69,163,63,https://www.discogs.com/release/13212147-Victor-Ruiz-2-Berlin-Beauty-,https://i.discogs.com/UY13cXKHKmEfaEbaMJzSOsbRrQWKwGhuapG8XIF8dlI/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEzMjEy/MTQ3LTE1NTAwMzIw/NjEtMTk2Ni5qcGVn.jpeg
13783243,Photosphere,Spiros Kaloumenos,2019,Electronic,Techno,N/A,Denmark,Noir Music,"12""",4.33,43,10,https://www.discogs.com/release/13783243-Spiros-Kaloumenos-Photosphere,https://i.discogs.com/7sENzjjCTOQp5Zdt6rSknFzZdmB9P0RTE2F50h2i-F4/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEzNzgz/MjQzLTE1NjE1MjYx/MzctODM0Ny5qcGVn.jpeg
2268505,All Star Blends,Various,2007,"Electronic, Hip Hop, Rock, Funk / Soul, Pop","Country Rock, Pop Rock, Disco, Hip Hop, Breakbeat, Cut-up/DJ, Funk",N/A,N/A,Not On Label,"LP, Compilation, Mixed, White Label",3.67,44,45,https://www.discogs.com/release/2268505-Various-All-Star-Blends,https://i.discogs.com/NgkVyfmxnxQOC7mvWyGyus9XfIUnzYroQxKXNVmFDj4/rs:fit/g:sm/q:90/h:318/w:318/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIyNjg1/MDUtMTI3MzQyNzI2/NC5qcGVn.jpeg
6946719,$O$,Die Antwoord,2015,Hip Hop,N/A,282542,Europe,Not On Label,"LP, Limited Edition, Unofficial Release",4.56,227,419,https://www.discogs.com/release/6946719-Die-Antwoord-O,https://i.discogs.com/jOhgDreJs7GPAgM23V0UapMw0sULw8fTAkVXFtavPZA/rs:fit/g:sm/q:90/h:586/w:579/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTY5NDY3/MTktMTQzMDE0MTMx/OS0xODcyLnBuZw.jpeg
980741,J'Pète Les Plombs,Disiz La Peste,2000,Hip Hop,N/A,137405,France,Nouvelle Donne Music,"12"", Promo",4.62,63,158,https://www.discogs.com/release/980741-Disiz-La-Peste-JPète-Les-Plombs,https://i.discogs.com/CAzjnkKNAIdy3suK4kVz8qXqL2AxZhUX9co85-d6tkU/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTk4MDc0/MS0xNTExNTk0OTM4/LTcxOTIuanBlZw.jpeg
10521068,Extinction Level Event - The Final World Front,Busta Rhymes,2017,Hip Hop,N/A,88767,UK,Omerta Inc,"LP, Album, Limited Edition, Numbered, Reissue, Remastered",4.28,293,352,https://www.discogs.com/release/10521068-Busta-Rhymes-Extinction-Level-Event-The-Final-World-Front,https://i.discogs.com/sqkRVhd9IJu91YvQL4MohxaA-1jiHLimyN2xwQunByY/rs:fit/g:sm/q:90/h:598/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwNTIx/MDY4LTE2NDY0Nzc5/MzEtNDg1NC5qcGVn.jpeg
3844796,Tetra,C2C,2012,"Electronic, Hip Hop, Funk / Soul, Pop","Breakbeat, Hip Hop, Soul",467905,France,"Onandon Records, Onandon Records","LP, Album",4.55,3389,1368,https://www.discogs.com/release/3844796-C2C-Tetra,https://i.discogs.com/5xOEFviik_wfrXTEwXJwH2jf5LYvOMh038bL_sVgXpo/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM4NDQ3/OTYtMTM0NjYzNDA5/Mi03NjM4LmpwZWc.jpeg
13557450,Balthazar,Klangkuenstler,2019,Electronic,Techno,N/A,Germany,Outworld,"12"", EP",4.77,203,249,https://www.discogs.com/release/13557450-Klangkuenstler-Balthazar,https://i.discogs.com/M5ajSPq0j9ngHIglcPpXPzcEM3P9ExfzLD6nrTW1c8U/rs:fit/g:sm/q:90/h:600/w:580/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEzNTU3/NDUwLTE1NTY0NjUy/OTItOTk3MC5qcGVn.jpeg
14343535,P&P Disco,Various,2019,Funk / Soul,"Soul, Funk, Disco",N/A,UK,"P&P Records, Demon Records","LP, Compilation",4.69,277,170,https://www.discogs.com/release/14343535-Various-PP-Disco,https://i.discogs.com/AapUz0MsPwz7gBWd9Dz0pLyT7R85TNnaX3wf3SQwNTo/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE0MzQz/NTM1LTE1NzI3MTYx/NDQtNTIzMy5qcGVn.jpeg
26982770,Moon Safari,AIR,2015,Electronic,"Downtempo, Synth-pop",1622,Europe,Parlophone,"LP, Album, Reissue, Repress",4.76,1918,294,https://www.discogs.com/release/26982770-AIR-French-Band-Moon-Safari,https://i.discogs.com/tyu75p7qIAreSbk_9_g2tFO1w626HSrMMhLxqZ7on1U/rs:fit/g:sm/q:90/h:600/w:599/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI2OTgy/NzcwLTE2ODMyOTMz/MjEtOTc0OC5qcGVn.jpeg
1010263,Reputation,Dusty Springfield,1990,Electronic,"Synth-pop, Dance-pop",74401,UK,Parlophone,"12"", Single, 45 RPM",4.39,304,18,https://www.discogs.com/release/1010263-Dusty-Springfield-Reputation,https://i.discogs.com/2XCZop1cSPON2sjX5u8_jL9k-p5baRpOIo2HjWOHdq0/rs:fit/g:sm/q:90/h:480/w:489/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEwMTAy/NjMtMTI2NTQ5ODA4/OS5qcGVn.jpeg
27458397,Raggasonic,Raggasonic,2023,"Hip Hop, Reggae","Dancehall, Ragga, Ragga HipHop",180580,France,Parlophone,"LP, Album, Reissue, Remastered",4.81,999,105,https://www.discogs.com/release/27458397-Raggasonic-Raggasonic,https://i.discogs.com/2Go-BI5kRGe6V4XqeEipD4Mw8mxOnx3U_4RiZJ0Gows/rs:fit/g:sm/q:90/h:600/w:587/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI3NDU4/Mzk3LTE2ODc0NDE4/NzgtNTY5My5qcGVn.jpeg
17173813,Tourist,St Germain,2018,"Electronic, Jazz","Downtempo, Deep House",608,Europe,Parlophone,"LP, Album, Reissue, Remastered",4.76,3061,673,https://www.discogs.com/release/17173813-St-Germain-Tourist,https://i.discogs.com/eImCnaTCOGpftlNttmBr_y2Wy21vOnFTW49EAwRW8_I/rs:fit/g:sm/q:90/h:598/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE3MTcz/ODEzLTE2MTE5OTk2/MjktNzM2Ny5qcGVn.jpeg
9820984,Legacy,David Bowie,2017,"Rock, Pop","Glam, Classic Rock",1088374,Europe,Parlophone,"LP, Compilation, Stereo",4.65,12186,437,https://www.discogs.com/release/9820984-David-Bowie-Legacy,https://i.discogs.com/cdXb4p8c5M507aXuC3BCvLpr0fg6JXdYKEzleEYFUaM/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTk4MjA5/ODQtMTY1MzkwMzMx/OS04MTYyLmpwZWc.jpeg
12614385,L'palais De Justice,Freeman (3),2018,Hip Hop,"Conscious, Jazzy Hip-Hop",101039,France,"Parlophone, Delabel","LP, Album, Limited Edition, Reissue",4.83,295,175,https://www.discogs.com/release/12614385-Freeman-3-Feat-KRhyme-Le-Roi-Lpalais-De-Justice,https://i.discogs.com/CvPY5xGVdu9z9XhdE5JMKJkCFbJIQnFsoFRg3PLuL6k/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEyNjE0/Mzg1LTE1Mzg2NDU1/MzYtMzY2My5qcGVn.jpeg
9513685,Trainspotting (Music From The Motion Picture),Various,2016,"Electronic, Rock, Stage & Screen","Leftfield, Soundtrack, Techno, Ambient, Britpop",71589,"UK, Europe & US","Parlophone, Parlophone","LP, Compilation, Reissue",4.56,4744,902,https://www.discogs.com/release/9513685-Various-Trainspotting-Music-From-The-Motion-Picture,https://i.discogs.com/uE8u6iHM301s_OuSfe44HrQgXt3lHjEp6qgNqhc8iuA/rs:fit/g:sm/q:90/h:595/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTk1MTM2/ODUtMTYwNjkzMjkx/My02MDU0LmpwZWc.jpeg
15459057,Rapattitude,Various,2020,"Hip Hop, Reggae","Ragga HipHop, Conscious, Ragga, Hardcore Hip-Hop",211241,France,"Parlophone, Warner Music France","LP, Compilation, Reissue",4.2,193,32,https://www.discogs.com/release/15459057-Various-Rapattitude,https://i.discogs.com/Z7KflDItiRO_VA5XWamvNIX0pAygFsHnBxI1fZXCetA/rs:fit/g:sm/q:90/h:290/w:300/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE1NDU5/MDU3LTE1OTM4NDg1/MTgtMjAwMy5qcGVn.jpeg
27233847,Dance’O’Drome,Yuksek,2023,Electronic,"Electro, Dance-pop, Nu-Disco",3110343,France,Partyfine,"LP, Album, Limited Edition",4.0,81,21,https://www.discogs.com/release/27233847-Yuksek-DanceODrome,https://i.discogs.com/wy3lXBNClm55D2_PcfjG2kmFbCUlh3vY2MaPlYl79Rw/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI3MjMz/ODQ3LTE2ODU1NTg3/NjYtOTg3NS5qcGVn.jpeg
9736152,Back To Roots,The Gladiators,2017,Reggae,Roots Reggae,384393,France,Patate Records,"LP, Album, Reissue",4.72,828,313,https://www.discogs.com/release/9736152-The-Gladiators-Back-To-Roots,https://i.discogs.com/4g5Cjw_7cmvd2SIedznAdct28OyeFLfJr92F5SGWfr4/rs:fit/g:sm/q:90/h:594/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTk3MzYx/NTItMTUwMDcxNTgy/MS0xMzg3LmpwZWc.jpeg
4014900,All Over This World,The Golden Gate Quartet,1978,"Jazz, Funk / Soul",Gospel,1752747,France,Pathé,"LP, Compilation, Reissue",4.0,256,5,https://www.discogs.com/release/4014900-The-Golden-Gate-Quartet-All-Over-This-World,https://i.discogs.com/AL7_Dvz8X4PFfvenTR5sn_nd5Nb6bvHC0mHjhxAEyzE/rs:fit/g:sm/q:90/h:577/w:580/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQwMTQ5/MDAtMTM1MjM4ODkw/Ni05NzQ3LmpwZWc.jpeg
3012425,Crache Ton Venin,Téléphone,1979,"Rock, Pop","Alternative Rock, Chanson, Pop Rock",11698,France,Pathé,"LP, Album",4.14,582,79,https://www.discogs.com/release/3012425-Téléphone-Crache-Ton-Venin,https://i.discogs.com/fuAuNt96-hGYn1IH8vYF9TlMCJ6tTGgB1PXaox4F39U/rs:fit/g:sm/q:90/h:491/w:499/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMwMTI0/MjUtMTcxNjQ4OTQ2/OC00ODkxLmpwZWc.jpeg
4073915,Guten Tag,Paul Kalkbrenner,2012,Electronic,"Minimal, Techno, Tech House",496820,Germany,Paul Kalkbrenner Musik,"LP, Album",4.3,888,403,https://www.discogs.com/release/4073915-Paul-Kalkbrenner-Guten-Tag,https://i.discogs.com/f21ruGA83xpiW81mrDLMrYj7B5mw_a79_sNxpeZE6ww/rs:fit/g:sm/q:90/h:500/w:500/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQwNzM5/MTUtMTM1NDM5NzI4/Ni03NDk3LmpwZWc.jpeg
11449045,Different Worlds,Nico Pusch,2018,Electronic,"House, Tech House",N/A,Germany,Pearls For Pigs,"LP, Album",4.5,80,18,https://www.discogs.com/release/11449045-Nico-Pusch-Different-Worlds,https://i.discogs.com/eqsijgHpftbYYk0D9394o83CLtH6-3yN_57FDl3jrUo/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTExNDQ5/MDQ1LTE1MjcwNzQ0/OTgtMTQ2Ni5qcGVn.jpeg
13501760,Eternal Return ,Tymon (3),2019,Electronic,"Techno, Industrial",N/A,UK,Perc Trax,"12"", 33 ⅓ RPM, 45 RPM",4.67,257,174,https://www.discogs.com/release/13501760-Tymon-3-Eternal-Return-,https://i.discogs.com/2UF7WLPVWI_hCTfnpsvCMrIMFLc1mdWL9XzrsNosfbU/rs:fit/g:sm/q:90/h:300/w:300/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEzNTAx/NzYwLTE1NTU0MDQ3/MDItMTUwMC5qcGVn.jpeg
4967829,Drone Logic,Daniel Avery,2013,Electronic,"Acid, Acid House, Tech House, Dark Ambient",606732,UK,"Phantasy Sound, Because Music","LP, Album",4.55,2905,1565,https://www.discogs.com/release/4967829-Daniel-Avery-Drone-Logic,https://i.discogs.com/IVj8wbfb0yGLWYTMCtVWnwFQmgVLrMYjtIBnFKxQsKg/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQ5Njc4/MjktMTYwMzI4Njkx/Ny04NjMyLmpwZWc.jpeg
945860,Identify Yourself,The O'Jays,1979,Funk / Soul,"Soul, Funk, Disco",166897,US,Philadelphia International Records,"LP, Album, Stereo",3.92,2329,183,https://www.discogs.com/release/945860-The-OJays-Identify-Yourself,https://i.discogs.com/aEtiqWV81eECpQPdnlEu9R06yAB7OjZvtUnR-Qu8SME/rs:fit/g:sm/q:90/h:600/w:587/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTk0NTg2/MC0xNDk2MTgwODkw/LTk3MjMuanBlZw.jpeg
7728644,Bolero / Ma Mère L'Oye / La Valse,Maurice Ravel,1982,Classical,N/A,399255,Spain,Philips,"LP, Reissue, Stereo",4.15,246,12,https://www.discogs.com/release/7728644-Maurice-Ravel-Orquesta-Sinfónica-De-Londres-Pierre-Monteux-Bolero-Ma-Mère-LOye-La-Valse,https://i.discogs.com/Sic3OzvlD_CRo3bty1qozu_IbmGI8hLjQ06nebVsU_M/rs:fit/g:sm/q:90/h:600/w:595/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTc3Mjg2/NDQtMTYzNzE2NjU2/NS0zNTk5LmpwZWc.jpeg
5650874,Amérique Du Sud,Luis Alberto Del Parana Y Los Paraguayos,0,"Latin, Folk, World, & Country",N/A,383037,France,Philips,LP,4.33,29,7,https://www.discogs.com/release/5650874-Luis-Alberto-Del-Parana-Y-Su-Trio-Los-Paraguayos-Amérique-Du-Sud,https://i.discogs.com/makrPcNeBNMW6B54h1lbTMQMveoZ5O5Aj_rDDyDYCwY/rs:fit/g:sm/q:90/h:587/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTU2NTA4/NzQtMTM5ODk2NjE5/OS0zNDg2LmpwZWc.jpeg
8310253,Les Quatre Saisons,Antonio Vivaldi,0,Classical,Baroque,1071218,France,Philips,"LP, Album, Mono",4.33,142,9,https://www.discogs.com/release/8310253-Vivaldi-I-Musici-Félix-Ayo-Les-Quatre-Saisons,https://i.discogs.com/dYdb_i3DiHqJDqQqx89WUsBN9C_Erzvp69Bha_VZKHU/rs:fit/g:sm/q:90/h:600/w:591/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTgzMTAy/NTMtMTQ1OTEwMDIz/NC04OTc2LmpwZWc.jpeg
74562,Don't Let Me Be Misunderstood,Santa Esmeralda,1977,"Latin, Funk / Soul",Disco,144814,France,"Philips, Philips","LP, Album, Stereo",4.05,6535,381,https://www.discogs.com/release/74562-Santa-Esmeralda-Starring-Leroy-Gomez-Dont-Let-Me-Be-Misunderstood,https://i.discogs.com/GlZO-TJwLYNtV8WWEOjAlT39FbY6X8zckEUEor_cSWg/rs:fit/g:sm/q:90/h:600/w:600/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTc0NTYy/LTEyMzE3MDM3NTcu/anBlZw.jpeg
8857632,I Put A Spell On You,Nina Simone,2016,"Jazz, Funk / Soul, Blues, Stage & Screen","Musical, Vocal",77378,Europe,"Philips, Philips","LP, Album, Reissue, Stereo",4.53,5824,1184,https://www.discogs.com/release/8857632-Nina-Simone-I-Put-A-Spell-On-You,https://i.discogs.com/k24-7uZ7ct0p-4IXP7s8dI9AcXw8EYlqqXksELqF9_4/rs:fit/g:sm/q:90/h:600/w:594/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTg4NTc2/MzItMTYzNDU2OTgx/Mi0xMzA2LmpwZWc.jpeg
